Cpd_id	Cpd_name	Pathway_id	Pathway_name
C00165	Diacylglycerol	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00187	Cholesterol	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00219	Arachidonate	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00410	Progesterone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00942	3',5'-Cyclic GMP	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C01124	18-Hydroxycorticosterone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C01330	Sodium cation	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C01780	Aldosterone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C01953	Pregnenolone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C02140	Corticosterone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C03205	11-Deoxycorticosterone	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C14777	12(S)-HETE	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C14822	12(R)-HETE	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)
C00020	AMP	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00076	Calcium cation	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00187	Cholesterol	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00410	Progesterone	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00735	Cortisol	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C01176	17alpha-Hydroxyprogesterone	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C01953	Pregnenolone	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C05138	17alpha-Hydroxypregnenolone	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C05488	11-Deoxycortisol	hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)
C00076	Calcium cation	hsa04260	Cardiac muscle contraction - Homo sapiens (human)
C00080	H+	hsa04260	Cardiac muscle contraction - Homo sapiens (human)
C00238	Potassium cation	hsa04260	Cardiac muscle contraction - Homo sapiens (human)
C01330	Sodium cation	hsa04260	Cardiac muscle contraction - Homo sapiens (human)
C00076	Calcium cation	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00080	H+	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00165	Diacylglycerol	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00238	Potassium cation	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00547	L-Noradrenaline	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00788	L-Adrenaline	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C01330	Sodium cation	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C07056	Isoproterenol	hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
C00076	Calcium cation	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00165	Diacylglycerol	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00212	Adenosine	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00219	Arachidonate	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00238	Potassium cation	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00533	Nitric oxide	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00547	L-Noradrenaline	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00942	3',5'-Cyclic GMP	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C01312	Prostaglandin I2	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C14748	20-HETE	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C14768	5,6-EET	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C14769	8,9-EET	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C14770	11,12-EET	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C14771	14,15-EET	hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)
C00001	H2O	hsa04970	Salivary secretion - Homo sapiens (human)
C00011	CO2	hsa04970	Salivary secretion - Homo sapiens (human)
C00076	Calcium cation	hsa04970	Salivary secretion - Homo sapiens (human)
C00080	H+	hsa04970	Salivary secretion - Homo sapiens (human)
C00165	Diacylglycerol	hsa04970	Salivary secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04970	Salivary secretion - Homo sapiens (human)
C00288	HCO3-	hsa04970	Salivary secretion - Homo sapiens (human)
C00533	Nitric oxide	hsa04970	Salivary secretion - Homo sapiens (human)
C00547	L-Noradrenaline	hsa04970	Salivary secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04970	Salivary secretion - Homo sapiens (human)
C00698	Cl-	hsa04970	Salivary secretion - Homo sapiens (human)
C00942	3',5'-Cyclic GMP	hsa04970	Salivary secretion - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04970	Salivary secretion - Homo sapiens (human)
C01330	Sodium cation	hsa04970	Salivary secretion - Homo sapiens (human)
C01353	Carbonic acid	hsa04970	Salivary secretion - Homo sapiens (human)
C01996	Acetylcholine	hsa04970	Salivary secretion - Homo sapiens (human)
C13050	Cyclic ADP-ribose	hsa04970	Salivary secretion - Homo sapiens (human)
C00001	H2O	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00011	CO2	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00076	Calcium cation	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00080	H+	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00165	Diacylglycerol	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00288	HCO3-	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00388	Histamine	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00698	Cl-	hsa04971	Gastric acid secretion - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04971	Gastric acid secretion - Homo sapiens (human)
C01330	Sodium cation	hsa04971	Gastric acid secretion - Homo sapiens (human)
C01353	Carbonic acid	hsa04971	Gastric acid secretion - Homo sapiens (human)
C01996	Acetylcholine	hsa04971	Gastric acid secretion - Homo sapiens (human)
C00001	H2O	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00011	CO2	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00076	Calcium cation	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00080	H+	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00165	Diacylglycerol	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00288	HCO3-	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00698	Cl-	hsa04972	Pancreatic secretion - Homo sapiens (human)
C01245	D-myo-Inositol 1,4,5-trisphosphate	hsa04972	Pancreatic secretion - Homo sapiens (human)
C01330	Sodium cation	hsa04972	Pancreatic secretion - Homo sapiens (human)
C01353	Carbonic acid	hsa04972	Pancreatic secretion - Homo sapiens (human)
C01996	Acetylcholine	hsa04972	Pancreatic secretion - Homo sapiens (human)
C13050	Cyclic ADP-ribose	hsa04972	Pancreatic secretion - Homo sapiens (human)
C13051	Nicotinic acid adenine dinucleotide phosphate	hsa04972	Pancreatic secretion - Homo sapiens (human)
C00001	H2O	hsa04976	Bile secretion - Homo sapiens (human)
C00011	CO2	hsa04976	Bile secretion - Homo sapiens (human)
C00024	Acetyl-CoA	hsa04976	Bile secretion - Homo sapiens (human)
C00026	2-Oxoglutarate	hsa04976	Bile secretion - Homo sapiens (human)
C00031	D-Glucose	hsa04976	Bile secretion - Homo sapiens (human)
C00051	Glutathione	hsa04976	Bile secretion - Homo sapiens (human)
C00080	H+	hsa04976	Bile secretion - Homo sapiens (human)
C00114	Choline	hsa04976	Bile secretion - Homo sapiens (human)
C00187	Cholesterol	hsa04976	Bile secretion - Homo sapiens (human)
C00238	Potassium cation	hsa04976	Bile secretion - Homo sapiens (human)
C00288	HCO3-	hsa04976	Bile secretion - Homo sapiens (human)
C00315	Spermidine	hsa04976	Bile secretion - Homo sapiens (human)
C00318	L-Carnitine	hsa04976	Bile secretion - Homo sapiens (human)
C00366	Urate	hsa04976	Bile secretion - Homo sapiens (human)
C00486	Bilirubin	hsa04976	Bile secretion - Homo sapiens (human)
C00504	Folate	hsa04976	Bile secretion - Homo sapiens (human)
C00575	3',5'-Cyclic AMP	hsa04976	Bile secretion - Homo sapiens (human)
C00584	Prostaglandin E2	hsa04976	Bile secretion - Homo sapiens (human)
C00639	Prostaglandin F2alpha	hsa04976	Bile secretion - Homo sapiens (human)
C00695	Cholic acid	hsa04976	Bile secretion - Homo sapiens (human)
C00698	Cl-	hsa04976	Bile secretion - Homo sapiens (human)
C00735	Cortisol	hsa04976	Bile secretion - Homo sapiens (human)
C00750	Spermine	hsa04976	Bile secretion - Homo sapiens (human)
C00780	Serotonin	hsa04976	Bile secretion - Homo sapiens (human)
C00805	Salicylate	hsa04976	Bile secretion - Homo sapiens (human)
C00865	Phospholipid	hsa04976	Bile secretion - Homo sapiens (human)
C00942	3',5'-Cyclic GMP	hsa04976	Bile secretion - Homo sapiens (human)
C01330	Sodium cation	hsa04976	Bile secretion - Homo sapiens (human)
C01353	Carbonic acid	hsa04976	Bile secretion - Homo sapiens (human)
C01405	Aspirin	hsa04976	Bile secretion - Homo sapiens (human)
C01443	Ouabain	hsa04976	Bile secretion - Homo sapiens (human)
C01576	Etoposide	hsa04976	Bile secretion - Homo sapiens (human)
C01829	Thyroxine	hsa04976	Bile secretion - Homo sapiens (human)
C01844	Pravastatin	hsa04976	Bile secretion - Homo sapiens (human)
C01921	Glycocholate	hsa04976	Bile secretion - Homo sapiens (human)
C01937	Methotrexate	hsa04976	Bile secretion - Homo sapiens (human)
C01996	Acetylcholine	hsa04976	Bile secretion - Homo sapiens (human)
C02165	Leukotriene B4	hsa04976	Bile secretion - Homo sapiens (human)
C02166	Leukotriene C4	hsa04976	Bile secretion - Homo sapiens (human)
C02380	6-Mercaptopurine	hsa04976	Bile secretion - Homo sapiens (human)
C02465	Triiodothyronine	hsa04976	Bile secretion - Homo sapiens (human)
C02528	Chenodeoxycholate	hsa04976	Bile secretion - Homo sapiens (human)
C02530	Cholesterol ester	hsa04976	Bile secretion - Homo sapiens (human)
C02538	Estrone 3-sulfate	hsa04976	Bile secretion - Homo sapiens (human)
C02918	1-Methylnicotinamide	hsa04976	Bile secretion - Homo sapiens (human)
C03033	beta-D-Glucuronoside	hsa04976	Bile secretion - Homo sapiens (human)
C03642	Taurolithocholate sulfate	hsa04976	Bile secretion - Homo sapiens (human)
C03758	Dopamine	hsa04976	Bile secretion - Homo sapiens (human)
C03990	Lithocholic acid	hsa04976	Bile secretion - Homo sapiens (human)
C04483	Deoxycholic acid	hsa04976	Bile secretion - Homo sapiens (human)
C04555	Dehydroepiandrosterone sulfate	hsa04976	Bile secretion - Homo sapiens (human)
C05122	Taurocholate	hsa04976	Bile secretion - Homo sapiens (human)
C05371	Microcystin LR	hsa04976	Bile secretion - Homo sapiens (human)
C05465	Taurochenodeoxycholate	hsa04976	Bile secretion - Homo sapiens (human)
C05466	Glycochenodeoxycholate	hsa04976	Bile secretion - Homo sapiens (human)
C05503	Estradiol-17beta 3-glucuronide	hsa04976	Bile secretion - Homo sapiens (human)
C05551	Penicillin G	hsa04976	Bile secretion - Homo sapiens (human)
C05963	Thromboxane B2	hsa04976	Bile secretion - Homo sapiens (human)
C06526	Quinine	hsa04976	Bile secretion - Homo sapiens (human)
C06570	Tetracycline	hsa04976	Bile secretion - Homo sapiens (human)
C06688	Rifampicin	hsa04976	Bile secretion - Homo sapiens (human)
C06804	Acetaminophen	hsa04976	Bile secretion - Homo sapiens (human)
C06810	Aciclovir	hsa04976	Bile secretion - Homo sapiens (human)
C06880	Cefazolin	hsa04976	Bile secretion - Homo sapiens (human)
C06890	Ceftizoxime	hsa04976	Bile secretion - Homo sapiens (human)
C06956	Digoxin	hsa04976	Bile secretion - Homo sapiens (human)
C06999	Fexofenadine	hsa04976	Bile secretion - Homo sapiens (human)
C07014	Fluvastatin	hsa04976	Bile secretion - Homo sapiens (human)
C07051	Indinavir	hsa04976	Bile secretion - Homo sapiens (human)
C07065	Lamivudine	hsa04976	Bile secretion - Homo sapiens (human)
C07151	Metformin	hsa04976	Bile secretion - Homo sapiens (human)
C07184	Valacyclovir	hsa04976	Bile secretion - Homo sapiens (human)
C07185	Valproic acid	hsa04976	Bile secretion - Homo sapiens (human)
C07201	Vinblastine	hsa04976	Bile secretion - Homo sapiens (human)
C07207	Zalcitabine	hsa04976	Bile secretion - Homo sapiens (human)
C07210	Zidovudine	hsa04976	Bile secretion - Homo sapiens (human)
C07240	Ritonavir	hsa04976	Bile secretion - Homo sapiens (human)
C07394	Paclitaxel	hsa04976	Bile secretion - Homo sapiens (human)
C07512	Tetraethylammonium	hsa04976	Bile secretion - Homo sapiens (human)
C07649	5-FU	hsa04976	Bile secretion - Homo sapiens (human)
C07660	Levofloxacin	hsa04976	Bile secretion - Homo sapiens (human)
C07966	Cerivastatin	hsa04976	Bile secretion - Homo sapiens (human)
C08357	Estradiol-17beta 3-sulfate	hsa04976	Bile secretion - Homo sapiens (human)
C08439	Phalloidin	hsa04976	Bile secretion - Homo sapiens (human)
C09955	Ochratoxin A	hsa04976	Bile secretion - Homo sapiens (human)
C11158	Topotecan	hsa04976	Bile secretion - Homo sapiens (human)
C11231	Docetaxel anhydrous	hsa04976	Bile secretion - Homo sapiens (human)
C11245	Glucuronosyletoposide	hsa04976	Bile secretion - Homo sapiens (human)
C11277	Adefovir	hsa04976	Bile secretion - Homo sapiens (human)
C11310	1-Methyl-4-phenylpyridinium	hsa04976	Bile secretion - Homo sapiens (human)
C11363	Sulfobromophthalein	hsa04976	Bile secretion - Homo sapiens (human)
C11587	BQ 123	hsa04976	Bile secretion - Homo sapiens (human)
C11754	Cephaloridine	hsa04976	Bile secretion - Homo sapiens (human)
C12560	Saquinavir mesylate	hsa04976	Bile secretion - Homo sapiens (human)
C16114	Cholecystokinin-8	hsa04976	Bile secretion - Homo sapiens (human)
C16578	Morphine-6-glucuronide	hsa04976	Bile secretion - Homo sapiens (human)
C16643	Morphine-3-glucuronide	hsa04976	Bile secretion - Homo sapiens (human)
D00125	Etoposide (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00140	Erythromycin (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00142	Methotrexate (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00184	Cyclosporine (USP)	hsa04976	Bile secretion - Homo sapiens (human)
D00186	Ciprofloxacin (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00201	Tetracycline (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00214	Dactinomycin (USP)	hsa04976	Bile secretion - Homo sapiens (human)
D00224	Allopurinol (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00240	Aztreonam (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00247	Bumetanide (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00295	Cimetidine (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00298	Digoxin (JP18/USP)	hsa04976	Bile secretion - Homo sapiens (human)
D00318	Famotidine (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00331	Furosemide (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00333	Ganciclovir (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00340	Hydrochlorothiazide (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00353	Lamivudine (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00359	Lovastatin (USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00400	Valsartan (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00422	Ranitidine (USAN/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00427	Ritonavir (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00429	Saquinavir (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00439	Nitrofurantoin (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00453	Ofloxacin (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00456	Ondansetron (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00491	Paclitaxel (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00512	Phenytoin (JP18/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00521	Terfenadine (JAN/USAN/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00570	Colchicine (JP18/USP)	hsa04976	Bile secretion - Homo sapiens (human)
D00590	Sparfloxacin (JAN/USAN/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00767	Vecuronium bromide (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D00804	Ivermectin (JAN/USP/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D01061	Irinotecan hydrochloride (USP)	hsa04976	Bile secretion - Homo sapiens (human)
D01264	Daunorubicin hydrochloride (JP18/USP)	hsa04976	Bile secretion - Homo sapiens (human)
D01275	Doxorubicin hydrochloride (JP18/USP)	hsa04976	Bile secretion - Homo sapiens (human)
D01421	Aminohippurate sodium (USP)	hsa04976	Bile secretion - Homo sapiens (human)
D01745	Domperidone (JP18/USAN/INN)	hsa04976	Bile secretion - Homo sapiens (human)
D01862	Pitavastatin calcium (JAN)	hsa04976	Bile secretion - Homo sapiens (human)
D02115	Methotrexate sodium	hsa04976	Bile secretion - Homo sapiens (human)
D02166	Mitoxantrone hydrochloride (JAN/USP)	hsa04976	Bile secretion - Homo sapiens (human)
D02214	Epirubicin hydrochloride (JP18/USP)	hsa04976	Bile secretion - Homo sapiens (human)
